administration_code,hour,population20210701,population20210702,population20210703,population20210704,population20210705,population20210706,population20210707,population20210708,population20210709,population20210710,population20210711,population20210712,population20210713,population20210714,population20210715,population20210716,population20210717,population20210718,population20210719,population20210720,population20210721,population20210722,population20210723,population20210724,population20210725,population20210726,population20210727,population20210728,population20210729,population20210730,population20210731,population20210801,population20210802,population20210803,population20210804,population20210805,population20210806,population20210807,population20210808,population20210809,population20210810,population20210811,population20210812,population20210813,population20210814,population20210815,population20210816,population20210817,population20210818,population20210819,population20210820,population20210821,population20210822,population20210823,population20210824,population20210825,population20210826,population20210827,population20210828,population20210829,population20210830,population20210831,population20210901,population20210902,population20210903,population20210904,population20210905,population20210906,population20210907,population20210908,population20210909,population20210910,population20210911,population20210912,population20210913,population20210914,population20210915,population20210916,population20210917,population20210918,population20210919,population20210920,population20210921,population20210922,population20210923,population20210924,population20210925,population20210926,population20210927,population20210928,population20210929,population20210930,mean2021
Seongdong-gu,daytime,11672.597094647152,11677.006572643562,10092.95644293206,9868.962412694207,11674.528739064051,11722.263967173774,11774.380392319643,11652.46115166996,11571.736415530304,10025.782582367707,9670.273918887075,11470.52208182736,11504.280418617685,11485.028800008626,11904.44842321217,11884.026850954519,10262.112570560505,10107.429167265302,12144.180177023045,12168.592757624607,12105.413358363576,12090.871451118799,11952.393074790363,10258.225478715094,9831.132076286643,11999.549862847327,12018.012661599476,12016.713390775687,11971.265382577574,11788.464471228695,10102.858914340815,9870.270877438294,11613.38376237491,11752.032280044283,11818.379535163662,11798.779034246185,11820.548403816261,10259.731223504614,10011.814614494277,11877.586931898619,11938.310846913315,11947.465698097341,12039.501745096937,11957.087729935394,10230.28820550904,9793.290803725802,10497.833486553314,12010.237089703083,12002.596297829254,12070.007281542097,12016.818123443889,10705.576470503962,10265.267442732644,12179.284676591726,12095.502639469452,11992.372124652347,11933.767201972294,11835.54724758616,10487.744050034415,10143.836139065808,12009.190848257198,12068.321144269654,12056.811706773284,12084.740309166355,12046.709159713446,10466.339610946654,10210.818740818213,12100.581873255278,12102.9375929359,12183.894257420403,12108.8680400004,11896.585407159731,10636.586495352212,10320.647866133948,12038.412852501637,12071.676801660393,11977.024112031355,11940.981130123559,11630.564889246947,9867.688618456621,9144.45839877694,8862.913613345885,9084.426072051703,9629.59569844633,11377.327097943722,11654.099665627866,10404.24249673075,10222.553793889549,11974.026111232724,11904.29406227774,12139.485394648087,11926.063064733082,11299.741303799286
Seongdong-gu,night,10550.608722588919,10554.671286580498,9972.821997750787,10066.557297830943,10532.098754525394,10631.987001774009,10605.819146826943,10533.84319432594,10411.668395286737,9772.665945939767,9933.527496816963,10331.080381165488,10351.151096193404,10336.917737306345,10707.887752694707,10669.338688043912,10127.874777671112,10374.80230824255,10983.521870125718,11023.114424044303,10977.599907601978,10930.542115837607,10819.71808592818,10128.16372219738,10130.858132321591,10969.605524912688,10851.669485987575,10888.848026525164,10857.079985543542,10669.088650274613,10064.1631117649,10233.884103542296,10708.012951255907,10857.681333938572,10854.321894583078,10813.443033273801,10735.761595728516,10112.023741913907,10379.474259967841,10826.612910334872,10960.174107551637,10864.066784796409,10937.163384088746,10726.690677857081,10121.234452206314,10028.54051348543,10485.107912942842,10933.835368338929,10970.504189985308,11062.0481233799,10946.351388090961,10412.893269791459,10498.654580777527,10975.594278931914,10915.609854612323,10871.505995151376,10971.868393941246,10699.98641630389,10355.656026675106,10398.696917293737,10909.780683412499,11041.763527100757,11002.081058012109,11028.797504499138,10832.361720699713,10331.280818217301,10450.465125651795,10916.18479164175,10892.913706130441,10956.208327915669,10941.934697353727,10876.163398947749,10539.274809797167,10503.387205286934,10878.844947554197,10965.07200838529,10862.605244598493,10776.04480733548,10386.195706393382,9586.000929248503,9030.803293206254,8886.593578483995,9237.539680580503,9930.140610616801,10459.332451957907,10710.787640914234,10352.110037956189,10398.584082782798,10892.589732669327,10938.893121335763,10873.13502095355,10981.913351261559,10573.766055502952
Songpa-gu,dawn,44535.74645443201,44696.372764443586,44435.28300407406,40449.81509018204,44978.82555405724,44249.678294977304,44423.256775277805,41334.708744793534,44547.794262581425,44018.881764318685,40080.443900473154,44400.65918215612,44456.24595413063,44022.964622081556,44622.123085636835,45960.81248266597,45694.36216420877,41270.843728833876,46488.01519883436,46298.56712592834,46599.15018903567,46144.20175582321,46308.4818094371,45609.68174555715,41180.80700316979,45494.91861021494,45161.88765186932,45547.00726115018,45409.876152010176,45175.14349906031,44943.81028336538,40343.784783187424,45238.370785956846,44769.974961512446,45730.01673158558,45647.67258170712,45745.52580528704,40946.2642674824,39616.84682063489,45789.21372340447,45474.63801291948,45443.46546624462,45542.667750406894,45531.3799316873,45255.86229612783,40457.17947794898,44157.12174844136,45380.672715937115,45650.98024455881,45540.49109764692,45989.80944643585,45425.67269403506,41444.950365733916,45781.41515183004,45664.347634345584,45640.34926202947,45556.23214310202,45597.89970196882,45392.03440392173,41113.35795568344,45480.21606267482,45424.07679260224,45630.11254717519,41810.81220529719,45794.39053266927,45211.75423350579,40996.023079010214,45680.62950621791,45818.868968193834,45608.10244673892,45338.01323974334,45645.954426277836,43169.56150796524,41294.11946848292,45731.541599438664,45735.23581995623,45525.223709972546,45419.815465426735,45724.12847564687,45137.108666308755,39117.60113695131,37367.932886163006,37023.722091888725,39263.4662081168,41439.49235971668,45354.35359233241,44887.65800627728,41334.4864694196,45217.20411771827,44891.38120796833,45314.81742508595,45356.414739952095,44251.66068555912
Songpa-gu,daytime,41766.17013873591,41920.29497477173,43053.70057643094,42191.20434041063,41558.919379370236,41169.71517390201,41613.93944655758,41208.991108690396,42021.95905737043,42858.65058892719,41239.10893718965,41589.02479763898,41687.72363196889,41477.79803858659,41322.46775584593,42403.76356706809,42622.24689877483,41723.17698494746,42289.74757407817,42716.12377152396,42501.71374419425,42062.47798279197,42753.6481965489,42840.814719061345,41170.121029969436,41540.35979759812,42054.302240114965,41786.568146285455,41699.58775510428,41284.61244205262,41746.01026455533,40769.172552907854,42016.81186367584,41580.94978188559,42071.93067167352,42088.87139154587,41853.84837299608,40683.604077635566,40048.45177771148,41868.707660771455,42103.65006662531,41758.715985673836,41964.10396940747,41755.45534333035,42079.2819392071,39281.622522255144,41581.806139866516,42015.36650429745,42201.41321428996,42229.7883533801,42367.7663304089,43801.849269608465,41483.50092789625,42084.29233050446,42032.542536193156,41779.77727204463,41660.3534059805,42209.83417963779,42887.55550662602,41273.365069129795,41682.681888162566,42155.49721704841,42181.671709955895,41353.4174518021,42007.03133768801,42700.75357753778,41028.391240429824,42303.82403852347,42606.79919508935,42050.938664434514,42058.913788880556,42402.198995212304,42332.76882052369,41449.64777192687,42134.1607879688,42184.336412412624,42215.70190221445,42271.35994396662,42532.9001803914,42651.97339030696,38322.53812539556,36132.37289092058,36342.3744419202,39081.9292003618,39264.48926382798,41074.343376307,41583.9016297509,40728.92089285357,40928.99511271338,40950.108220943264,41203.21800106799,40979.83913842572,41633.7753335565
Songpa-gu,night,43064.21391432083,42782.5281417346,41571.763359576966,44745.665325728914,42933.62320797515,42367.18002752183,42690.41206246337,42693.84391477753,42594.3004848021,41321.04935830704,43644.77489139726,42896.36359593016,42866.823506395274,42774.9218524911,42669.42747194974,43481.92651316768,41427.109155911545,44649.06100678917,44301.88449631043,44178.26490315754,43788.32024612093,43735.25549981827,43416.74797312879,41662.203302024696,43713.150655362064,43285.67474775263,43529.29520867709,43370.76243970528,43400.98434207127,42653.19433893483,40841.63805265171,43904.369465367345,43402.15884761121,43254.217504405504,43470.17842828531,43369.851384424204,41454.09349923593,40554.70456895574,42946.14701209915,43616.78616601808,43387.44873232351,43192.047857022226,43274.47074285519,43422.131992418435,40538.17181549322,42139.357846367966,43330.53451229077,43655.50915557026,43314.637615254,43837.584815199574,43514.395063678196,42490.46730652751,44675.20478284597,43950.362263083276,43255.28678816824,43295.04783003373,43196.003197846345,43335.328638408304,41261.09364093851,43863.17386965937,43462.455306717624,43839.08310331224,43897.18644812337,43375.76855711466,43271.4735941876,41226.945463787335,43931.819849318286,43688.243232793284,43360.097715097734,43251.72060683173,43308.45225370545,43420.081876033815,41046.18064495346,44368.02456775996,43611.87613045773,43412.999135621125,43368.692706481,43667.68232484851,43042.961515915515,39691.720150598245,38084.4852305411,37107.04654110932,38500.38168240238,41046.59334965016,43469.146667677094,42809.20174881118,41045.60037792824,44028.5024803807,43099.82624213246,43037.906060927715,42891.456619686316,43248.52460622893,42853.97028402692
Yangcheon-gu,dawn,7668.25456574869,7663.376436192943,7647.254912104559,7640.595640922206,7735.2369216845955,7719.929340541517,7704.571533579632,7720.6489264672855,7731.856751793385,7739.021038806512,7619.374860388069,7740.583751484585,7731.469068337122,7712.350303556177,7788.578761680321,7920.762725592952,7895.903274522166,7801.149983328009,7955.671035533989,8108.811110011893,8050.797382399728,8078.732056091473,8052.93030182357,8062.068534342457,7749.170135306688,8041.778169726173,7781.305742007775,7930.447043579084,8057.29587302278,8004.424271929322,7941.116808334693,7648.735227483013,7984.349111555609,7927.729381115425,8038.482152540951,8118.7273974007585,8094.142822595002,7827.716704353475,7868.834685896945,8043.46221001291,8100.796467765041,8129.639507878321,8154.458187626265,8059.028198498192,8028.602105606588,7825.719366716303,7982.765479692075,8066.115569444481,8148.038392610257,8091.127443717953,8029.782694237147,8072.283731373069,8164.383755744991,8145.140255037323,8004.827818552907,8008.8366453424605,7870.376351929818,7774.150326512712,7892.137576285669,7826.319651546475,7847.47682301118,7921.69124606932,7910.541684695864,7879.997135927743,7807.673095153079,7747.873530646604,7735.613827076608,7830.859787704738,7814.29004279307,7749.078840684558,7875.332707238564,7739.077780472916,7799.74986882049,7709.722884779561,7828.375629876552,7809.239043484617,7740.517475405553,7677.596642391976,7689.724741699233,7620.594152326753,7262.835692654052,7042.977581898107,7053.728970317433,7383.534082988791,7577.750159963383,7641.507481387477,7939.355874815129,7857.179709125913,7879.978029715487,7815.307383827527,8030.420077494632,7948.445834122576,7848.806785853067
Yangcheon-gu,daytime,6858.113484575095,6876.66840735147,7397.746230918896,7655.57226156822,6894.9580633053765,6892.846041787894,6935.269359904224,6965.485235588848,6996.516995931253,7524.6154995474335,7639.416721484765,6937.77534278086,6967.925329385991,6967.074092784013,7008.44176300257,7060.151463581767,7563.410895237033,7618.827465376406,7058.196162532876,7212.671664998156,7251.250231345804,7252.217523662758,7254.535651081832,7745.875300724477,7579.775159152324,7164.821450546593,7055.0267778216385,7125.433715818842,7145.28591222692,7139.307778639429,7528.634058011833,7532.042562523646,7163.376482140307,7187.843175008171,7208.907500141776,7255.233615501651,7297.913502224327,7597.042416759819,7755.965921058934,7168.5648767140965,7245.878713319846,7243.559465272663,7275.496817338245,7289.90595632832,7593.763512743388,7485.050785639704,7533.132932931157,7161.097341860511,7274.76787416115,7142.943936965368,7215.530227283587,7890.436956307468,7878.615456728245,7233.54833197478,7140.201905031479,7048.065658487475,6955.604144153041,7035.575265909301,7474.3156651778145,7488.913516372686,7001.977349231327,7035.71518363067,7007.441372260887,6945.524469992258,6946.27356667841,7379.2422305468845,7430.144338461155,6989.390829526189,7050.926169754645,6923.872805504655,6953.1447251352165,6975.433037293574,7328.718028003389,7444.570158186646,6935.709809246189,6923.231904648337,6890.98088924341,6888.015874445192,6965.815858016478,7195.232928728943,6886.755936497569,6723.654230334888,6904.045724879482,7146.931506390623,6803.6706206067065,6889.607219992002,7437.58394580626,7483.570131356709,6874.474486951765,6792.687366619055,7107.763172143075,6948.565439009686,7187.584911585399
Yangcheon-gu,night,7615.591840628352,7575.761815454155,7649.325872856975,7893.8429934334945,7727.581918205487,7707.881853213892,7746.337964131391,7757.889014021099,7707.89819387171,7692.429607612492,7928.332325371691,7779.057466438939,7795.474095199511,7759.708644370074,7806.829429670698,7810.938605314067,7784.140073981908,7938.4449230845885,7908.939710092471,8032.117126411563,8007.921496462501,8049.9218186408325,7957.006139283922,8017.762225371001,7848.06022608174,7923.954066731875,7912.149836276469,7899.01400827621,7953.098147493298,7829.34146941581,7790.761249221112,7844.891618105247,7950.853636434697,7998.181131270267,7965.611530153586,7948.777753579899,8025.50358025269,7689.315014637678,8151.226058486952,7970.55442544935,8074.126432304119,8048.389317589284,8059.507901472521,7981.750557540091,7812.280727076525,7883.467341007404,8101.961409881777,7981.787527575791,8117.558886172138,7990.74422011227,8048.910777896608,8050.774392729315,8142.330701329587,8146.708611990391,7829.312355736956,7812.694518128795,7714.125378677638,7803.742030480847,7744.812382548591,7841.933045523812,7825.108609399941,7834.689325134542,7801.727394504566,7742.049553452921,7717.314089263227,7657.6251352491345,7814.356641034661,7800.033076776282,7809.323662875487,7720.318427030061,7769.229669439081,7779.001667910876,7671.959196231643,7878.904905774602,7804.224312458819,7748.723546389019,7690.474891568018,7637.826467171143,7642.146582113737,7350.0179424552625,7084.174311904318,7018.303486077539,7193.1937104652825,7567.075687528007,7602.973668280983,7728.422565887242,7771.0295775238465,7894.171058365779,7728.772889503553,7798.303196127078,7756.124773905665,7772.673379740071,7816.843704590291
Yeongdeungpo-gu,dawn,10460.41310997251,10431.554165223253,10262.726257304728,10094.31018596676,10377.078859612953,10464.671624043847,10442.092168852827,10438.544988039697,10404.891705585838,10191.075863931765,9990.11219615973,10348.980851415803,10312.110705701194,10304.26174938403,10553.7021436058,10488.139602448133,10209.961058092378,10086.440282013937,10503.155671575514,10569.247801459484,10584.315799663764,10609.200462192837,10487.933378382184,10311.634781363247,10119.501561932353,10467.659053268393,10537.628364748814,10548.846021324347,10519.613088836546,10436.15991644866,10178.68734471184,10020.92296797646,10390.575316661898,10483.659621120194,10594.779556297875,10521.672567779216,10521.071909763401,10233.841527857347,10088.08710259292,10596.546130764877,10618.87346173186,10576.190428617578,10627.011326699962,10533.645076935702,10249.961089368662,10006.310129211457,10075.762491395813,10516.986128691162,10596.032393263162,10645.754856058016,10620.492228639514,10472.86098336876,10342.883309446486,10607.451252458524,10676.609671360693,10559.487443619702,10581.571349518004,10615.742251369053,10300.766502930626,10282.783253270676,10579.517214935342,10622.45716198335,10649.131404745893,10622.026191977922,10619.21228454985,10349.27303291709,10248.334709373303,10480.519720590972,10603.787393319077,10698.745725581133,10599.180924211043,10600.209655002356,10416.667331101857,10307.76835714954,10510.22681788727,10538.104987821298,10566.547922205758,10583.471626692028,10455.692243597146,10036.041679230824,9509.652414704738,9128.215320261537,9089.089121070723,9609.514555178013,10218.591254083909,10400.543776696197,10426.880852737766,10280.955574287345,10565.842226440682,10628.841437635316,10728.974708744838,10598.273657480968,10390.926895393783
Yeongdeungpo-gu,daytime,12105.146223456657,11999.271319467525,10798.668199905707,10781.072102441281,12091.926409528505,12101.64243165116,11972.18541947625,11936.367527132328,11826.555051445539,10420.046897631762,10328.73865690144,11818.337274423056,11768.069598599272,11720.189083219013,11901.751903982393,11782.965828834314,10365.000046636731,10287.553508175537,11990.106896055391,12028.720319980417,12020.36012622339,12022.40627996068,11908.938029568584,10409.513902430708,10273.952322180086,12007.306089654261,11841.320248217444,11984.825654387785,11888.377688796143,11784.045127541962,10250.515802590375,10345.278021739161,11929.689841987489,11903.368165396592,11957.344486170627,11893.269553980335,11840.775064394835,10379.883183105787,10391.266384619612,12087.321635445607,12113.199147992464,12031.813090430822,11942.677859908996,11844.128194883067,10282.546591524731,10092.005451196801,10402.81157386149,11973.508021018602,12091.796031591002,11969.115323034315,12016.417730412717,10802.39865773991,10580.418605318173,12230.716701228714,12245.40953160835,12074.131893010062,11992.697597073957,12008.331872598832,10525.981771292192,10605.887201464437,12078.529310457572,12194.35373059686,12223.040612883206,12086.068997738908,12037.3843759858,10585.644178334687,10613.781200931096,12106.401525829657,12208.443974199525,12120.066771963773,11999.378516524646,11972.488767455834,10659.058123213887,10582.746142756647,12100.379443763059,12017.443348230956,12020.851091979896,11967.20939633937,11794.933564865592,10076.050486416138,9593.607410671926,9140.216727309025,9427.015570310034,10216.176628382376,11632.942029636064,11806.643691056934,10540.380403714631,10507.616306845737,12016.519050843319,11919.362522616853,12156.672132131376,11962.20090794127,11449.279044526655
Yeongdeungpo-gu,night,10942.677274702939,10940.172409913788,10596.960210880534,10572.439900612664,10883.6935765319,10923.745303180965,10833.193149253642,10808.514018668997,10726.93804938953,10324.480479324933,10409.858579891408,10678.31239938369,10634.148921118976,10651.980415327103,10776.268641574046,10709.883192849307,10403.102813037121,10477.16209799229,10866.199875201903,10872.652541364367,10898.46886387496,10861.254980251639,10732.832696308578,10429.534011801055,10412.51021977332,10887.172768475795,10781.129816452492,10852.132585457071,10752.415198659532,10654.66068080205,10188.061705137223,10379.656073087426,10795.519062104124,10840.282697317418,10861.16182045117,10827.642298610064,10678.167222933953,10334.786216302808,10580.987244113743,10923.773032966916,10942.195856477947,10931.795324853512,10870.768511237111,10712.657383961445,10252.113380343057,10255.747076256745,10573.649682636804,10862.820824835084,10910.633927575373,10907.127422535312,10904.859966978709,10667.92815895788,10687.870750633801,10951.128484671806,10951.071027095006,10977.826496555914,10839.628404520963,10809.835485116633,10552.815158024605,10694.179431078648,10947.080296961574,11016.683215449822,11025.033046748687,10961.725869488566,10894.177032758995,10618.112819696858,10695.16356325458,10932.978729980885,10955.554939535048,10958.833313955585,10976.04872080218,10913.599017482344,10662.724153596597,10691.944808827047,10981.765178161148,10954.072252086651,10971.367905585925,10881.654157814122,10596.87723233689,9948.706468073937,9511.201167574049,9246.905816441058,9638.964896705735,10414.290703888675,10674.559292530515,10840.363355949788,10673.790791963309,10641.984069352395,10864.32787693754,10875.878737663945,10903.829053695768,10968.435121667282,10704.345863112994
Yongsan-gu,dawn,10027.951863004311,10015.889454441862,9830.176188007079,9817.530005664084,9978.192285005154,10026.883022024133,10014.259489668308,9991.402994732523,9992.59413306693,9824.908764822976,9678.311226055945,9958.934254781223,9854.36719545641,9910.21426912342,9967.929395328581,10264.148269148995,9827.746932612949,9727.639816130924,10065.37602918499,10171.497801462367,10110.619914758254,10138.538913932016,10169.753887951807,9910.956303846353,9840.560471935867,10254.536605810714,10457.612004493467,10252.246063132769,10172.753100218024,10204.73644771164,9921.182246708391,9813.235944211587,10202.90702097511,10151.489349218436,10158.934194748332,10257.46330503933,10238.822695919012,9978.177119953936,9785.508951187348,10208.212661552947,10225.93232957725,10148.390019144192,10264.282511869713,10282.46192602049,9887.973280099015,9649.767200279695,9789.732228615,10219.82656468027,10136.166963751752,10301.91418225822,10291.277664735764,10064.459533554504,9986.975455545804,10353.632289254614,10183.646585433065,10171.811747153137,10181.764030078843,10118.833360112976,9928.355377123924,9742.88963278651,10156.674501272326,10174.19547745744,10157.807430114917,10264.878188742365,10144.44691870038,9980.915107979547,9768.151339888282,10116.168982191313,10053.16138143452,10151.63007226987,10126.988544275102,10009.848032560009,9848.639323864902,9744.795310511394,10113.945771573279,10142.680210171518,10020.683210390504,10083.510005321197,9877.430682479751,9499.988388828076,9064.905758898787,8678.806527120667,8517.5613313308,9022.041703524379,9650.45643931494,9766.685406328697,9892.179002004006,9838.456188427306,10040.844739699427,9981.79912769615,10192.125076486518,10101.847815136265,9981.397189903239
Yongsan-gu,daytime,12124.549353331033,12076.89515291665,11057.985815825066,10821.67038881852,11982.70333424887,12094.0690364581,12069.611486212589,12015.023793874787,11934.614814225304,10698.604227961918,10461.55983117887,11650.460546683937,11651.977596423058,11643.206088949812,11753.285893957933,11892.035813089653,10505.795698601569,10339.037374860914,11789.72763259072,11800.176651095857,11795.587808325756,11766.388687513936,11767.375781137453,10448.011320180343,10350.572368746487,11805.06192617778,11914.869886426537,11895.548782752025,11715.45206423499,11792.68799324258,10489.303496219438,10375.891562567562,11799.63464200548,11865.520430164896,11941.283894193492,11942.49359016389,11898.89109757007,10642.07742119294,10461.25855478872,11909.028969114881,12041.315901477079,12018.340568802792,11952.698407876118,11995.156861082372,10691.713656514094,10403.955640192931,10728.439820967698,11953.755053296116,11972.294435734064,12054.5488372695,11946.4751916608,10891.864674057484,10740.834038492847,11953.047960854405,11912.439497254245,11945.672510957913,11875.097304969213,11851.49265036788,10851.898268392908,10498.516677182699,11775.351663924408,11863.30911309968,11838.759725650414,11915.22457424847,11919.27203801402,10965.412693726445,10664.54055884363,11724.730415413884,11795.524559548381,11939.681373896368,11836.338023670238,11846.844332621566,10942.144175702158,10717.304211538512,11756.766747323092,11853.097077281904,11862.45330023539,11871.309504138639,11537.740339905062,10283.789785352266,9676.872939368757,9214.823023962084,9111.500032375498,10033.788445709575,11509.897777381371,11661.21108945575,10856.779930038616,10676.013204598703,11682.677925077056,11713.009657360732,11839.869018726757,11823.258239312137,11412.269394162273
Yongsan-gu,night,10767.118830368448,11155.482755665631,10675.50559539869,10436.4919968203,10527.380548622039,10677.280617378154,10636.596011867743,10637.209227889367,10755.796636701212,10402.344735741603,10317.251362910592,10223.014930211928,10271.757096927298,10289.05108811055,10423.391097133212,10633.96026465849,10131.582993301741,10314.444342713918,10395.752278734371,10438.936952626553,10478.078952692593,10500.963442592309,10579.2197245676,10240.718652646172,10300.4687406288,10549.770728082562,10648.02766383549,10543.231950328593,10441.564470339901,10640.778570862536,10257.185683941767,10215.965987581556,10434.199943594114,10502.259446397975,10548.191991522306,10642.964490481396,10645.710390985074,10309.54599012172,10377.03852121176,10597.85799059315,10703.316939847666,10613.793244821061,10624.81972054273,10677.600935445796,10307.465095263035,10180.93673923415,10312.611180780601,10613.545988084663,10680.39047697712,10763.406413036502,10810.30759110309,10481.526105441459,10529.058368460514,10613.497318801517,10524.168106397265,10535.619588575668,10489.687507370898,10615.668873863871,10468.881099091528,10312.115955050414,10360.162347744012,10503.70211547315,10444.433655121557,10486.708539114685,10737.966610468004,10635.275703044199,10335.572986234254,10312.624100219919,10413.982851996187,10718.045757799044,10564.033944266826,10691.348845301638,10703.481965898363,10529.934424595072,10357.300790843105,10559.857006169377,10663.075880167871,10561.279821161308,10348.972840508402,9979.129713083226,9415.02945520938,9075.393050658422,9380.38084158779,9975.602595688713,10203.386126822028,10666.306084777356,10652.302237645692,10413.414088052115,10309.256007001986,10339.766158292312,10387.052657991413,10600.678663145245,10453.782258815887
